# The Wright-Fisher run m1_N1000: memory one (16 strategies), N = 1000, beta = 100, mu = 1e-2, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e7 generations, the second half of each sampled; the run the paper draws in Figures 4 and 5 (rows a-c) and SI Figure 2 i-p.
# Source (not deposited): DiskM1WF/Data/mw1_e4.tsv (the Cannon kit mw, sf1.f / prod1); atoms: DiskM1WF/Data/m1_atoms_512.npz (the exact eps -> 0 classification of the 16 strategies at the 512 games).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 16)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-one index 0..15: bit j = 1 means C after the outcome j = 0..3 for CC, CD, DC, DD;
#                ALLD 0, Grim 1, TFT 5, WSLS 9, ALLC 15)
#   split        1 where the ten replicates split between two basins (some atom's share has a
#                between-replicate s.d. above 0.05, measured from the per-replicate abundances), else 0
#   split_sd     that largest between-replicate s.d. (0 where split = 0)
ipt,isl,seed1,u,v,emax,pay,E,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top,split,split_sd
165,498,10004971,-2.283203125,1.5234375,1.0,0.3961393101,0.3961393101,10,0.30036531614,0.03066140996,0.0,0.5504080883,0.0,0.1185651856,0.0,9,3,0,2,0,2,0,0.03066140996,0.1185651856,0.6689732738999999,1,1,2.9302895984447557,0.54081491804,5,0,0.0
166,501,10005001,0.6572265625,-2.6767578125,1.0,0.9834847304,0.9834847304,10,0.0069635607,0.0,0.0,0.0315887137,0.00063244968,0.0,0.96081527592,11,0,0,2,1,0,2,0.9614477256,0.9614477256,0.9924039896200001,7,7,2.1467605327143757,0.52350430512,15,0,0.0
167,504,10005031,1.3291015625,2.4287109375,2.37890625,1.6046662,0.6745394865,10,0.98641616732,0.0,0.0,0.01358383268,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01358383268,0,0,1.8385186320867954,0.71313317008,2,0,0.0
168,507,10005061,-2.6328125,-0.896484375,1.0,-0.01036436346,-0.01036436346,10,0.00444152038,0.0,0.00126281494,0.01843038416,0.00190649778,0.97395878274,0.0,7,0,2,2,3,2,0,0.00190649778,0.97712809546,0.9923891669,3,3,1.612535609247621,0.7568578717,1,0,0.0
169,510,10005091,2.5576171875,-1.1220703125,1.2177734375,1.107284734,0.9092699019,10,0.26680648378,0.0,0.0,0.63029804914,0.0,0.10289546708,0.0,12,0,0,2,0,2,0,0.0,0.10289546708,0.73319351622,1,1,2.5585829811166128,0.59432092624,13,0,0.0
170,513,10005121,-1.1337890625,2.56640625,1.21630859375,0.8093475558,0.6654130045,10,0.48302008162,0.0,0.0,0.33419582028,0.0,0.1827840981,0.0,12,0,0,2,0,2,0,0.0,0.1827840981,0.51697991838,0,1,5.2359528591021,0.25411738098,13,0,0.0
171,516,10005151,-0.9013671875,-2.669921875,1.0,0.9760466349,0.9760466349,10,0.00444905802,0.0,0.00251732698,0.02469486562,0.00063274582,0.0,0.96770600356,7,0,4,2,1,0,2,0.96833874938,0.97085607636,0.99240086918,7,7,2.0231650527904352,0.59729423346,15,0,0.0
172,519,10005181,2.478515625,1.365234375,2.421875,2.069580131,0.8545363121,10,0.98409815092,0.0,0.0,0.01590184908,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01590184908,0,0,2.78848006878574,0.50516333622,11,0,0.0
173,522,10005211,-2.76171875,0.6708984375,1.0,-0.00379198674,-0.00379198674,10,0.00572065346,0.00127242142,0.0,0.01971409678,0.0006391062,0.97265372214,0.0,9,2,0,2,1,2,0,0.00191152762,0.97329282834,0.99236781892,3,3,1.8443788296062529,0.67201422768,1,0,0.0
174,525,10005241,1.5908203125,-2.3701171875,1.0,0.9896083087,0.9896083087,10,0.00698613526,0.00063309724,0.0,0.03600773064,0.0,0.0,0.95637303686,11,1,0,2,0,0,2,0.9570061341,0.95637303686,0.9923807674999999,7,7,2.1017975531009867,0.5725380314,15,0,0.0
175,528,10005271,0.4306640625,2.8349609375,2.1328125,0.6760727128,0.3169864734,10,0.48025380478,0.0,0.0,0.51974619522,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.51974619522,1,1,2.9197663860836354,0.41031622684,0,0,0.0
176,531,10005301,-2.2412109375,-1.8076171875,1.0,-0.01328863369,-0.01328863369,10,0.0038149832,0.0,0.00189488182,0.02456097406,0.0019195483,0.96780961262,0.0,6,0,3,2,3,2,0,0.0019195483,0.97162404274,0.99237058668,3,3,1.8174775696160939,0.68586873978,1,0,0.0
177,534,10005331,2.8857421875,-0.1826171875,1.8515625,1.597470406,0.8627688268,10,0.51656529636,0.0,0.0,0.46023251116,0.0,0.02320219248,0.0,12,0,0,2,0,2,0,0.0,0.02320219248,0.48343470364,0,1,3.0694314735384465,0.4473260841,13,0,0.0
178,537,10005361,-2.013671875,2.0927734375,1.0,0.5152182723,0.5152182723,10,0.28312763986,0.07021603234,0.0,0.54627389604,0.0,0.10038243176,0.0,9,3,0,2,0,2,0,0.07021603234,0.10038243176,0.6466563277999999,1,1,3.1928395601705755,0.53801858708,5,0,0.0
179,540,10005391,0.0712890625,-2.916015625,1.0,0.9795833314,0.9795833314,10,0.00632906052,0.0,0.00062717374,0.0275149889,0.00063229638,0.0,0.96489648046,10,0,1,2,1,0,2,0.9655287768399999,0.96615595058,0.99241146936,7,7,2.120956605839797,0.535239424,15,0,0.0
180,543,10005421,1.9248046875,2.20703125,2.56591796875,1.973715059,0.7692042704,10,0.9852737595,0.0,0.0,0.0147262405,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0147262405,0,0,2.394502760109906,0.56968247018,2,0,0.0
181,546,10005451,-2.9228515625,-0.328125,1.0,-0.00929957671,-0.00929957671,10,0.00507018322,0.0,0.00063358172,0.01806662034,0.00190520844,0.97432440628,0.0,8,0,1,2,3,2,0,0.00190520844,0.9768631964400001,0.99239102662,3,3,1.816341453636809,0.68175815792,1,0,0.0
182,549,10005481,2.3876953125,-1.7392578125,1.0,0.997119773,0.997119773,10,0.0072453563,0.00064622576,0.0,0.03810088318,0.0,0.0,0.95400753476,11,1,0,2,0,0,2,0.95465376052,0.95400753476,0.99210841794,7,7,2.0341749077546134,0.6107921838,15,0,0.0
183,552,10005511,-0.587890625,2.908203125,1.66015625,1.067495658,0.6430091491,10,0.5182466083,0.0,0.0,0.2780734519,0.0,0.2036799398,0.0,12,0,0,2,0,2,0,0.0,0.2036799398,0.4817533917,0,1,4.748478797153605,0.28194921046,13,0,0.0
184,555,10005541,-1.537109375,-2.5517578125,1.0,0.9734861884,0.9734861884,10,0.00382652124,0.0,0.00315555106,0.02571219516,0.00063365626,0.0,0.96667207628,6,0,5,2,1,0,2,0.96730573254,0.9704612836,0.99238427144,7,7,2.1378272546129997,0.49337992178,7,0,0.0
185,558,10005571,2.869140625,0.8466796875,2.35791015625,1.904594885,0.8077470129,10,0.98592699946,0.0,0.0,0.01407300054,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01407300054,0,0,1.9056693434841803,0.70373533468,11,0,0.0
186,561,10005601,-2.69921875,1.3193359375,1.0,0.2932840802,0.2932840802,10,0.22125743318,0.09665617442,0.0,0.52421420468,0.0,0.15787218772,0.0,9,3,0,2,0,2,0,0.09665617442,0.15787218772,0.6820863924,1,1,3.0584185707226528,0.5203856135,5,0,0.0
187,564,10005631,1.103515625,-2.8076171875,1.0,0.9848827816,0.9848827816,10,0.00697008178,0.00063328198,0.0,0.03470696734,0.0,0.0,0.9576896689,11,1,0,2,0,0,2,0.95832295088,0.9576896689,0.99239663624,7,7,1.4892515009209313,0.8046404453,15,0,0.0
188,567,10005661,1.0869140625,2.828125,2.45751953125,1.149894566,0.4679086175,10,0.71132740854,0.0,0.0,0.28867259146,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.28867259146,0,1,2.396670203680163,0.60238420748,2,0,0.0
189,570,10005691,-2.72265625,-1.3564453125,1.0,-0.01231972939,-0.01231972939,10,0.00380887254,0.0,0.00189357326,0.02102302864,0.00190847024,0.97136605532,0.0,6,0,3,2,3,2,0,0.00190847024,0.97516809882,0.99238908396,3,3,1.1445035367432175,0.9338679494,1,0,0.0
190,573,10005721,2.9365234375,-0.8427734375,1.546875,1.312008053,0.8481668221,10,0.37292862834,0.0,0.0,0.5156595606,0.0,0.11141181106,0.0,12,0,0,2,0,2,0,0.0,0.11141181106,0.6270713716599999,1,1,3.2317843777236743,0.48693731276,13,0,0.0
191,576,10005751,-1.6025390625,2.6162109375,1.0068359375,0.7016920078,0.6969278526,10,0.41962032388,0.0,0.0,0.43279557638,0.0,0.14758409974,0.0,12,0,0,2,0,2,0,0.0,0.14758409974,0.58037967612,1,1,3.946611808087807,0.41167979042,5,0,0.0
192,579,10005781,-0.587890625,-3.0234375,1.0,0.9758928815,0.9758928815,10,0.00442989006,0.0,0.0025162754,0.0245107399,0.00063234636,0.0,0.96791074828,7,0,4,2,1,0,2,0.96854309464,0.97105937004,0.99242148818,7,7,2.0252817870184177,0.5958205242,15,0,0.0
193,582,10005811,2.486328125,1.83984375,2.6630859375,2.245612343,0.8432369049,10,0.98573949962,0.0,0.0,0.01426050038,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01426050038,0,0,3.263046874119406,0.35935320834,2,0,0.0
194,585,10005841,-3.0888671875,0.32421875,1.0,-0.00699878181,-0.00699878181,10,0.00570757942,0.00127037786,0.0,0.01793811968,0.00063595564,0.9744479674,0.0,9,2,0,2,1,2,0,0.0019063335000000002,0.9750839230399999,0.99238608708,3,3,1.8306093910041055,0.67607045598,1,0,0.0
195,588,10005871,2.0673828125,-2.3349609375,1.0,0.9923109014,0.9923109014,10,0.00699397284,0.000633691,0.0,0.0368550834,0.0,0.0,0.95551725276,11,1,0,2,0,0,2,0.95615094376,0.95551725276,0.99237233616,7,7,2.0385002592768116,0.60691345486,15,0,0.0
196,591,10005901,0.052734375,3.130859375,2.091796875,0.5520247231,0.2638997743,10,0.3652346001,0.0,0.0,0.6347653999,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.6347653999,1,1,2.6797225346326634,0.5342067222,0,0,0.0
197,594,10005931,-2.1630859375,-2.2822265625,1.0,0.9715538661,0.9715538661,10,0.0162488726,0.0,0.00190392272,0.01368649846,0.9668988398,0.00126186642,0.0,6,0,3,2,3,2,0,0.9668988398,0.97006462894,0.01494836488,6,6,2.140515622221318,0.48377554534,7,0,0.0
198,597,10005961,3.1494140625,0.22265625,2.18603515625,1.368303225,0.6259291946,10,0.47143403408,0.0,0.0,0.52856596592,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.52856596592,1,1,2.6032688036073552,0.4698194094,15,0,0.0
199,600,10005991,-2.482421875,1.970703125,1.0,0.4182182361,0.4182182361,10,0.2991940508,0.0291240889,0.0,0.57828170578,0.0,0.09340015452,0.0,9,3,0,2,0,2,0,0.0291240889,0.09340015452,0.6716818603000001,1,1,2.742716922262415,0.56269968402,5,0,0.0
200,603,10006021,0.5009765625,-3.1435546875,1.0,0.9805741521,0.9805741521,10,0.0069379849,0.0,0.0,0.0282752442,0.0006322152,0.0,0.9641545557,11,0,0,2,1,0,2,0.9647867709,0.9647867709,0.9924297999,7,7,2.1297496406844614,0.52852240682,15,0,0.0
201,606,10006051,1.7607421875,2.6669921875,2.7138671875,1.918870454,0.7070612972,10,0.9872338622,0.0,0.0,0.0127661378,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0127661378,0,0,1.9487602798269972,0.68208397054,2,0,0.0
202,609,10006081,-3.1123046875,-0.7802734375,1.0,-0.01230791634,-0.01230791634,10,0.0044396984,0.0,0.00126279132,0.01791565992,0.00190437056,0.9744774798,0.0,7,0,2,2,3,2,0,0.00190437056,0.97764464168,0.99239313972,3,3,1.7835152824794673,0.6942676367,1,0,0.0
203,612,10006111,2.833984375,-1.533203125,1.150390625,1.069565915,0.9297415084,10,0.24710957444,0.0,0.0,0.66138839768,0.0,0.09150202788,0.0,12,0,0,2,0,2,0,0.0,0.09150202788,0.75289042556,1,1,2.369087870049824,0.6256430265,13,0,0.0
204,615,10006141,-1.05859375,3.0576171875,1.49951171875,0.9711377758,0.6476360029,10,0.49067586622,0.0,0.0,0.31537502766,0.0,0.19394910612,0.0,12,0,0,2,0,2,0,0.0,0.19394910612,0.50932413378,0,1,4.779565419221138,0.27682688028,13,0,0.0
205,618,10006171,-1.2900390625,-2.9814453125,1.0,0.9728390401,0.9728390401,10,0.00381047596,0.0,0.00315079836,0.02531917792,0.00063192648,0.0,0.96708762128,6,0,5,2,1,0,2,0.96771954776,0.97087034612,0.9924067992000001,7,7,1.992797161957008,0.61364491818,7,0,0.0
206,621,10006201,2.9765625,1.33203125,2.654296875,2.189100244,0.8247382817,10,0.98671984508,0.0,0.0,0.01328015492,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01328015492,0,0,2.23316806273592,0.62247770572,11,0,0.0
207,624,10006231,-3.107421875,1.033203125,1.0,-0.00370890782,-0.00370890782,10,0.00572167878,0.00191080424,0.0,0.01975530198,0.0,0.972612215,0.0,9,3,0,2,0,2,0,0.00191080424,0.972612215,0.9923675169799999,3,3,1.8427090874961516,0.67270570332,1,0,0.0
208,627,10006261,1.599609375,-2.8720703125,1.0,0.9871159461,0.9871159461,10,0.00697027784,0.00063250668,0.0,0.03440971614,0.0,0.0,0.95798749934,11,1,0,2,0,0,2,0.9586200060200001,0.95798749934,0.99239721548,7,7,2.1098822085882256,0.56411872426,15,0,0.0
209,630,10006291,0.763671875,3.2119140625,2.48779296875,1.005854543,0.4043160165,10,0.6358509738,0.0,0.0,0.3641490262,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.3641490262,0,1,2.570517576820399,0.55724543648,2,0,0.0
210,633,10006321,-2.7431640625,-1.8603515625,1.0,0.1812939855,0.1812939855,10,0.0063597046,0.0,0.00189893982,0.02190184916,0.19480469524,0.77503481118,0.0,6,0,3,2,3,2,0,0.19480469524,0.9717384462399999,0.79693666034,3,3,2.6907242501430035,0.54883391038,1,1,0.4083
211,636,10006351,3.2919921875,-0.4833984375,1.904296875,1.615540027,0.8483656349,10,0.4946946516,0.0,0.0,0.46326802822,0.0,0.04203732018,0.0,12,0,0,2,0,2,0,0.0,0.04203732018,0.5053053484,0,1,3.1801794819672873,0.44817558572,13,0,0.0
212,639,10006381,-2.109375,2.5908203125,1.0,0.6007848453,0.6007848453,10,0.3249963442,0.03892146494,0.0,0.5385209091,0.0,0.09756128176,0.0,9,3,0,2,0,2,0,0.03892146494,0.09756128176,0.63608219086,1,1,3.1616477835302828,0.5286871328,5,0,0.0
213,642,10006411,-0.1953125,-3.3486328125,1.0,0.9763386936,0.9763386936,10,0.00505054206,0.0,0.00188650782,0.02423832962,0.0006318433,0.0,0.9681927772,8,0,3,2,1,0,2,0.9688246205,0.97071112832,0.99243110682,7,7,2.1158629381360727,0.52665906428,15,0,0.0
214,645,10006441,2.416015625,2.3466796875,2.88134765625,2.357731542,0.8182738856,10,0.9847090226,0.0,0.0,0.0152909774,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0152909774,0,0,2.990725393500985,0.43901865908,2,0,0.0
215,648,10006471,-3.3798828125,-0.0986328125,1.0,-0.01037670779,-0.01037670779,10,0.0050692672,0.0,0.0006336843,0.0177072294,0.0019041405,0.9746856786,0.0,8,0,1,2,3,2,0,0.0019041405,0.9772235034,0.992392908,3,3,1.8138463156821902,0.6824670236,1,0,0.0
216,651,10006501,2.5693359375,-2.21875,1.0,0.9955783032,0.9955783032,10,0.00703528176,0.00063453872,0.0,0.03735181706,0.0,0.0,0.95497836246,11,1,0,2,0,0,2,0.95561290118,0.95497836246,0.99233017952,7,7,2.0270709504371798,0.61281130712,15,0,0.0
217,654,10006531,-0.3974609375,3.384765625,1.99365234375,1.260147427,0.6320798264,10,0.5214563568,0.0,0.0,0.2785123466,0.0,0.2000312966,0.0,12,0,0,3,0,1,0,0.0,0.2000312966,0.4785436432,0,3,4.5506775554760095,0.27336229332,13,0,0.0
218,657,10006561,-2.0009765625,-2.775390625,1.0,0.9699798793,0.9699798793,10,0.01612674042,0.0,0.00189820272,0.01344424052,0.96727139374,0.0012594226,0.0,6,0,3,2,3,2,0,0.96727139374,0.97042901906,0.01470366312,6,6,2.135724766139192,0.50196520306,15,0,0.0
219,660,10006591,3.36328125,0.697265625,2.5302734375,1.652513489,0.6530968014,10,0.6964077599,0.0,0.0,0.3035922401,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.3035922401,0,1,2.240156335133762,0.61386345914,11,0,0.0
220,663,10006621,-2.962890625,1.7646484375,1.0,0.2948010729,0.2948010729,10,0.23692588496,0.06862553496,0.0,0.54876849064,0.0,0.14568008944,0.0,9,3,0,2,0,2,0,0.06862553496,0.14568008944,0.69444858008,1,1,2.8047417685803846,0.54489754552,5,0,0.0
221,666,10006651,0.99609375,-3.31640625,1.0,0.9822240405,0.9822240405,10,0.00693780006,0.0,0.0,0.02713271364,0.00063266872,0.0,0.96529681758,11,0,0,2,1,0,2,0.9659294863,0.9659294863,0.99242953122,7,7,1.7404978828765019,0.71530431518,15,0,0.0
222,669,10006681,1.5107421875,3.130859375,2.82080078125,1.885970963,0.6685941721,10,0.98556383068,0.0,0.0,0.01443616932,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01443616932,0,0,1.7798364303743366,0.72708839834,2,0,0.0
223,672,10006711,-3.2412109375,-1.29296875,1.0,-0.01440300373,-0.01440300373,10,0.0038058568,0.0,0.00189383952,0.02047415966,0.00190606012,0.9719200839,0.0,6,0,3,2,3,2,0,0.00190606012,0.97571998354,0.99239424356,3,3,1.1413598161184388,0.93519223656,1,0,0.0
224,675,10006741,3.2763671875,-1.2412109375,1.517578125,1.281493086,0.8444330242,10,0.29523461272,0.0,0.0,0.58625330618,0.0,0.1185120811,0.0,12,0,0,2,0,2,0,0.0,0.1185120811,0.70476538728,1,1,2.9869061035979705,0.5306439839,13,0,0.0
225,678,10006771,-1.5830078125,3.140625,1.27880859375,0.8537470711,0.6676113026,10,0.45609035018,0.0,0.0,0.38209602826,0.0,0.16181362156,0.0,12,0,0,2,0,2,0,0.0,0.16181362156,0.54390964982,0,1,5.576945261469392,0.22591273524,13,0,0.0
226,681,10006801,-0.9580078125,-3.3984375,1.0,0.9722099814,0.9722099814,10,0.00442447236,0.0,0.00251707162,0.0244444525,0.00063225622,0.0,0.9679817473,7,0,4,2,1,0,2,0.9686140035199999,0.97113107514,0.9924261998,7,7,2.081731444680814,0.56005465644,15,0,0.0
227,684,10006831,3.013671875,1.8662109375,2.93994140625,2.479238839,0.8432953235,10,0.98614144136,0.0,0.0,0.01385855864,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01385855864,0,0,2.7963462102679197,0.50132738144,11,0,0.0
228,687,10006861,-3.4970703125,0.662109375,1.0,-0.00733230682,-0.00733230682,10,0.00570704728,0.00126991262,0.0,0.01762004404,0.00063588466,0.9747671114,0.0,9,2,0,2,1,2,0,0.00190579728,0.97540299606,0.99238715544,3,3,1.8310930061272273,0.67563382468,1,0,0.0
229,690,10006891,2.1396484375,-2.861328125,1.0,0.9899566263,0.9899566263,10,0.0069790295,0.0006332634,0.0,0.0360162222,0.0,0.0,0.9563714849,11,1,0,2,0,0,2,0.9570047483,0.9563714849,0.9923877071,7,7,2.0257040951609406,0.61174171528,15,0,0.0
230,693,10006921,0.3564453125,3.5693359375,2.462890625,0.7066281404,0.2869100776,10,0.43182990092,0.0,0.0,0.56817009908,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.56817009908,1,1,2.9459575406062193,0.43749198078,0,0,0.0
231,696,10006951,-2.6845703125,-2.400390625,1.0,0.5737368059,0.5737368059,10,0.01080767298,0.0,0.00190234978,0.0168952633,0.58174094804,0.3886537659,0.0,6,0,3,2,3,2,0,0.58174094804,0.97229706372,0.4055490292,6,3,3.8584780275100123,0.31819843384,15,1,0.5008
232,699,10006981,3.615234375,-0.0439453125,2.28564453125,1.966155676,0.86021936,10,0.55516334282,0.0,0.0,0.4364949675,0.0,0.00834168968,0.0,12,0,0,2,0,2,0,0.0,0.00834168968,0.44483665718,0,1,3.020929559748254,0.426211587,13,0,0.0
233,702,10007011,-2.646484375,2.4833984375,1.0,0.483094048,0.483094048,10,0.28097389252,0.05007788912,0.0,0.60937215974,0.0,0.05957605862,0.0,9,3,0,2,0,2,0,0.05007788912,0.05957605862,0.6689482183600001,1,1,2.7238039616723655,0.58857849114,5,0,0.0
234,705,10007041,0.2744140625,-3.6328125,1.0,0.9773028694,0.9773028694,10,0.00630875356,0.0,0.00062735562,0.023685708,0.00063176236,0.0,0.96874642046,10,0,1,2,1,0,2,0.96937818282,0.97000553844,0.9924321284600001,7,7,2.1121928815083724,0.5286522198,15,0,0.0
235,708,10007071,2.2607421875,2.8759765625,3.068359375,2.318798024,0.7557126595,10,0.98633222768,0.0,0.0,0.01366777232,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01366777232,0,0,2.27465260936212,0.59492932984,2,0,0.0
236,711,10007101,-3.623046875,-0.595703125,1.0,-0.01387900374,-0.01387900374,10,0.00443875976,0.0,0.00126253102,0.0175175166,0.00190398294,0.97487720968,0.0,7,0,2,2,3,2,0,0.00190398294,0.97804372364,0.99239472628,3,3,1.80155425999896,0.6870947865,1,0,0.0
237,714,10007131,3.0859375,-2.015625,1.03515625,1.009679568,0.9753885639,10,0.14860781952,0.0,0.0,0.79603819118,0.0,0.0553539893,0.0,12,0,0,2,0,2,0,0.0,0.0553539893,0.85139218048,1,1,1.73347182050991,0.75210250892,13,0,0.0
238,717,10007161,-0.91796875,3.5849609375,1.83349609375,1.170646438,0.638477738,10,0.50833913132,0.0,0.0,0.2902518808,0.0,0.20140898788,0.0,12,0,0,2,0,2,0,0.0,0.20140898788,0.49166086868,0,1,4.709812737511447,0.28270025166,13,0,0.0
239,720,10007191,-1.751953125,-3.2763671875,1.0,0.96890218,0.96890218,10,0.0038000292,0.0,0.0031522484,0.0244010817,0.00063266412,0.0,0.96801397658,6,0,5,2,1,0,2,0.9686466407,0.9717988891,0.99241505828,7,7,2.119502490660662,0.52261265136,15,0,0.0
240,723,10007221,3.5185546875,1.2373046875,2.8779296875,2.294148358,0.7971523308,10,0.98550149308,0.0,0.0,0.01449850692,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01449850692,0,0,2.014537660178575,0.67371211912,11,0,0.0
241,726,10007251,-3.443359375,1.470703125,1.0,0.1229082471,0.1229082471,10,0.1050545111,0.05471290284,0.0,0.58447525914,0.0,0.25575732692,0.0,9,3,0,2,0,2,0,0.05471290284,0.25575732692,0.84023258606,1,1,2.524352161416396,0.58266493342,5,0,0.0
242,729,10007281,1.5517578125,-3.423828125,1.0,0.9841831813,0.9841831813,10,0.00694371214,0.00063254048,0.0,0.03216075006,0.0,0.0,0.96026299732,11,1,0,2,0,0,2,0.9608955378,0.96026299732,0.9924237473799999,7,7,1.9908124226103063,0.62283746086,15,0,0.0
243,732,10007311,1.1728515625,3.5869140625,2.8798828125,1.323378421,0.4595250943,10,0.6898201849,0.0,0.0,0.3101798151,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.3101798151,0,1,2.4821600286060557,0.58175721324,2,0,0.0
244,735,10007341,-3.2998046875,-1.859375,1.0,-0.01859183805,-0.01859183805,10,0.00380735768,0.0,0.00189520772,0.02331666468,0.00190661748,0.96907415244,0.0,6,0,3,2,3,2,0,0.00190661748,0.97287597764,0.99239081712,3,3,1.8162283856019699,0.68548794546,1,0,0.0
245,738,10007371,3.7041015625,-0.861328125,1.92138671875,1.610942537,0.8384270182,10,0.46624220566,0.0,0.0,0.47613817518,0.0,0.05761961916,0.0,12,0,0,2,0,2,0,0.0,0.05761961916,0.53375779434,1,1,3.207963799158775,0.4594726635,13,0,0.0
246,741,10007401,-2.158203125,3.1494140625,1.0,0.7129054014,0.7129054014,10,0.35355924278,0.01588467876,0.0,0.51877226458,0.0,0.11178381388,0.0,9,3,0,2,0,2,0,0.01588467876,0.11178381388,0.6305560784600001,1,1,3.212523780071887,0.50590335858,5,0,0.0
247,744,10007431,-0.5380859375,-3.7939453125,1.0,0.9723395518,0.9723395518,10,0.00442094236,0.0,0.00251680744,0.02405556892,0.000631944,0.0,0.96837473728,7,0,4,2,1,0,2,0.96900668128,0.97152348872,0.9924303062000001,7,7,2.0465435002649786,0.58282733008,15,0,0.0
248,747,10007461,2.9716796875,2.443359375,3.20751953125,2.682959639,0.8364593302,10,0.9864086761,0.0,0.0,0.0135913239,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0135913239,0,0,3.2244031342656765,0.37218271186,2,0,0.0
249,750,10007491,-3.8564453125,0.2060546875,1.0,-0.01120836977,-0.01120836977,10,0.0057022043,0.00127003868,0.0,0.017352184,0.00063374088,0.97504183214,0.0,9,2,0,2,1,2,0,0.00190377956,0.97567557302,0.99239401614,3,3,1.8275384501623084,0.67682940394,1,0,0.0
250,753,10007521,2.71484375,-2.767578125,1.0,0.9934683438,0.9934683438,10,0.00698693718,0.000633473,0.0,0.03656981394,0.0,0.0,0.95580977588,11,1,0,2,0,0,2,0.9564432488800001,0.95580977588,0.9923795898200001,7,7,2.029493125129627,0.61070100692,15,0,0.0
251,756,10007551,-0.1328125,3.8896484375,2.37841796875,1.514909885,0.6369401446,10,0.53660395414,0.0,0.0,0.26745458814,0.0,0.19594145772,0.0,12,0,0,3,0,1,0,0.0,0.19594145772,0.46339604586,0,3,4.450584930505769,0.28172512402,13,0,0.0
252,759,10007581,-2.5390625,-2.9697265625,1.0,0.9664314066,0.9664314066,10,0.015204463,0.0,0.00189965298,0.0128100627,0.96882499566,0.00126082566,0.0,6,0,3,2,3,2,0,0.96882499566,0.9719854743,0.014070888359999999,6,6,2.121266675369681,0.51890469588,15,0,0.0
